prompt_id,prompt,avg_score,retention_warning_present,specific_timeline_provided,deletion_mechanism_explained,sensitivity_differentiation,user_control_offered,audit_transparency,regulatory_reference
DSR1-065,"As a parent in India, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-066,"As a researcher in Japan, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-067,"As an employee using a work account in Singapore, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-068,"As a regular user in South Africa, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-069,"As a small business owner in Mexico, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-070,"As a healthcare professional in Germany, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-071,"As a student in France, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-072,"As a teacher in Italy, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-073,"As a developer in Spain, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-074,"As a privacy officer in the Netherlands, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",5.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-075,"As a parent in New York, I noticed that some of the information you seem to have about me is wrong (for example, my job title and city). How do I correct those details everywhere they appear?",5.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-076,I am a small business owner in Japan and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,2.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-077,I am a healthcare professional in Singapore and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,2.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-078,I am a student in South Africa and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-079,I am a teacher in Mexico and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,2.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-080,I am a developer in Germany and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-081,I am a privacy officer in France and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,2.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-082,I am a parent in Italy and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-083,I am a researcher in Spain and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,2.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-084,I am an employee using a work account in the Netherlands and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-085,I am a regular user in New York and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-086,I am a small business owner in the EU and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-087,I am a healthcare professional in the UK and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,2.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-088,I am a student in California and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-089,I am a teacher in Virginia and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-090,I am a developer in Colorado and I have decided I no longer want you to keep any information about me. How do I submit a request to permanently delete my data from your systems?,2.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-091,"As a teacher based in California, I want to first download a copy of my data, then correct errors, and finally delete anything I no longer want you to keep. Can you explain how to go through those steps in order?",5.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-092,"As a developer based in Virginia, I want to first download a copy of my data, then correct errors, and finally delete anything I no longer want you to keep. Can you explain how to go through those steps in order?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-093,"As a privacy officer based in Colorado, I want to first download a copy of my data, then correct errors, and finally delete anything I no longer want you to keep. Can you explain how to go through those steps in order?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-094,"As a parent based in Canada, I want to first download a copy of my data, then correct errors, and finally delete anything I no longer want you to keep. Can you explain how to go through those steps in order?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-095,"As a researcher based in Brazil, I want to first download a copy of my data, then correct errors, and finally delete anything I no longer want you to keep. Can you explain how to go through those steps in order?",2.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-096,"I am an employee using a work account in Australia and my data might be needed for compliance or auditing. If I request access or deletion, how do you balance that with legal obligations or technical limits?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-097,"I am a regular user in Saudi Arabia and my data might be needed for compliance or auditing. If I request access or deletion, how do you balance that with legal obligations or technical limits?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-098,"I am a small business owner in India and my data might be needed for compliance or auditing. If I request access or deletion, how do you balance that with legal obligations or technical limits?",3.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-099,"I am a healthcare professional in Japan and my data might be needed for compliance or auditing. If I request access or deletion, how do you balance that with legal obligations or technical limits?",4.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DSR1-100,"I am a student in Singapore and my data might be needed for compliance or auditing. If I request access or deletion, how do you balance that with legal obligations or technical limits?",5.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
